"education","contact","cpi","cci","r3m","previous_bin","jobblue_collar","jobentrepreneur","jobhousemaid","jobmanagement","jobretired","jobself_employed","jobservices","jobstudent","jobtechnician","jobunemployed","jobunknown","maritalmarried","maritalsingle","maritalunknown","defaultunknown","defaultyes","monthaug","monthdec","monthjul","monthjun","monthmar","monthmay","monthnov","monthoct","monthsep","poutcomenonexistent","poutcomesuccess","campaign_bin1","campaign_bin2","age_bin1","age_bin2","age_bin3","age_bin4","duration_bin1","duration_bin2","duration_bin3","duration_bin4","all_previous_bin1","all_previous_bin2","all_previous_bin3","y"
7,1,0.740708008251871,0.873089861116055,0.9574276903331,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"1"
7,1,1.51636402546034,-0.252253252855993,1.01319516317653,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
2,1,1.51636402546034,-0.252253252855993,0.96273887822295,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
2,1,1.51636402546034,-0.252253252855993,0.977504619620896,-1,0.313696876226214,0,0,0,0.686303123773786,0,0,0,0,0,0,1,0,0,0.313696876226214,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.686303123773786,0.313696876226214,0,0,1,0,0.313696876226214,0,0,"1"
6.8250016632025,0,-0.772726980738741,-1.35675667953226,-0.877189395351913,-1,0,0,0,0,0,0,0,0,0.1749983367975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8250016632025,0,0,1,0,0,0,0,0,"1"
5,0.431821665917269,-0.28855953050671,1.20652485784851,-1.27931871101327,0,0.431821665917269,0,0,0,0,0,0,0,0.568178334082731,0,0,0,0.431821665917269,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.568178334082731,0.431821665917269,0,0,1,0,"1"
5,0,-1.52397701420466,2.16773961554444,-1.2359242769754,-0.932633917543072,0,0,0,0.067366082456928,0,0,0,0,0,0,0,1,0,0,0,0,0.067366082456928,0,0,0,0,0,0.932633917543072,0,0,0.932633917543072,0,0.932633917543072,0,0,0,0.067366082456928,0,0,1,0,0,0,1,0,"1"
6,1,1.51636402546034,-0.252253252855993,0.96167664064498,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
7,0,0.615549075538839,-0.439810438518002,1.01372628196551,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"0"
3.82052780889668,0,-1.07244968802524,-1.16919949387026,-0.922991684301617,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.179472191103319,0,0,0,0,0.179472191103319,0.820527808896681,0,0,0,"1"
4,1,1.51636402546034,-0.252253252855993,1.01319516317653,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
4,0,-1.15479109112593,-1.96110761110984,-0.665114268205315,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.829263024378267,0,0,0.170736975621733,0.170736975621733,0,0,"1"
6,0,-0.165047425855675,0.93560892300339,1.0142574007545,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"0"
3,0,0.615549075538839,-0.439810438518002,1.0142574007545,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"0"
7,0,-1.07244968802524,-1.16919949387026,-0.912314764932139,-1,0,0,0,0,0,0,0,0,0,0,0,0.319085419496933,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.319085419496933,0,0,0,1,0.319085419496933,0,0,"1"
7,1,0.740708008251871,0.873089861116055,0.9574276903331,-1,0,0.0791448313887522,0,0,0,0,0,0,0.920855168611248,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0791448313887522,0,0,0,0,0,1,0.920855168611248,0,0,"1"
5,0,0.615549075538839,-0.439810438518002,1.01319516317653,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"0"
7,0,-0.772726980738741,-1.35675667953226,-0.870152062564281,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"1"
3.1371875974664,0,-1.07244968802524,-1.16919949387026,-0.917910596743783,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.862812402533595,0,0,0,0,0.862812402533595,0.137187597466405,0,0,0,"1"
7,0,-0.772726980738741,-1.35675667953226,-0.875463250454131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
6,1,1.51636402546034,-0.252253252855993,1.01213292559856,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
5,0,-1.77070478631908,1.45660110539786,-1.12030901217622,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
5,0,-0.566873472987025,-0.293932627447551,0.539371862934822,-0.718370730621068,0,0,0,0,0,0,0,0,0,0,0,0.281629269378932,0,0,0,0,0,0,0,0,0,0,1,0,0,0.718370730621068,0,0,0,0,1,0,0,0,0,0.281629269378932,0.718370730621068,0.718370730621068,0.281629269378932,0,"1"
6,0,-1.07244968802524,-1.16919949387026,-0.923163738054882,-0.293927112858938,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.293927112858938,0,0,0,0,0,0,0,0,0.293927112858938,0.706072887141062,0,0.293927112858938,0.706072887141062,0,"1"
5,1,1.51636402546034,-0.252253252855993,0.96167664064498,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
6.08597647675385,0,-0.957171723684294,-0.0438563798982064,-0.948226524545076,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.914023523246146,0.0859764767538539,0,0.914023523246146,0,0.0859764767538539,0,0.914023523246146,0,0,"1"
4,0,0.546382296934259,0.122861118468022,-1.25415094700044,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"0"
0,1,1.51636402546034,-0.252253252855993,1.01213292559856,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
1.00184000385523,1,-0.772726980738741,-1.35675667953226,-0.875463250454131,-1,0,0,0,0,0.500920001927614,0,0.499079998072386,0,0,0,0,0.500920001927614,0.499079998072386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.500920001927614,0,0,0.499079998072386,0.500920001927614,0,0,0,0.499079998072386,0.500920001927614,0,0.500920001927614,0,"1"
6.36790398194548,0,-0.566873472987025,-0.293932627447551,0.566524261640141,-1,0,0,0,0,0,0,0,0,1,0,0,0.367903981945484,0.632096018054516,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.367903981945484,0,0.632096018054516,0,0,0,0,1,0,0.632096018054516,0,"1"
5.02869546086729,0,1.7403326418942,-1.85690917463095,-1.0734867349042,0,0,0,0,0,0,0,0,0.985652269566355,0.0143477304336447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0143477304336447,0.985652269566355,0,"1"
5,0,-0.566873472987025,-0.293932627447551,0.543155034924801,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,"0"
2,0,-0.165047425855675,0.93560892300339,1.01478851954348,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
7,0,2.01370610018848,-2.12782510947607,-1.07463279632351,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"0"
5,0,0.615549075538839,-0.439810438518002,1.01107068802059,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"0"
7,0,-1.07244968802524,-1.16919949387026,-0.951184597616077,0,0,0,0,0.68609737318667,0,0,0,0,0,0,0,0.68609737318667,0.31390262681333,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31390262681333,0,0,0,0.31390262681333,0.68609737318667,0,0,0,1,0,1,0,0,"1"
5,0,-0.165047425855675,0.93560892300339,1.01585075712145,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
6,1,0.615549075538839,-0.439810438518002,1.01000845044262,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,"0"
0.601356223477538,0.699321888261231,0.615549075538839,-0.439810438518002,1.01409770495991,-1,0,0.699321888261231,0,0,0,0,0,0,0,0,0.300678111738769,0.300678111738769,0.699321888261231,0,0.699321888261231,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.699321888261231,0.300678111738769,0,0,0,"1"
6,0,0.615549075538839,-0.439810438518002,1.01372628196551,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
5,0,-0.772726980738741,-1.35675667953226,-0.859529686784581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"0"
5,0,0.615549075538839,-0.439810438518002,1.01372628196551,-1,0,0,0,0,0,0,0.196756950795056,0,0,0,0,0,0.196756950795056,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.196756950795056,0,0,0,0,0.803243049204944,0,0,1,0,0,1,0,"1"
4,0,-0.165047425855675,0.93560892300339,1.01531963833247,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"0"
3,0,-0.910573803023526,-1.27049640824934,-0.86124397334916,-0.540085489241821,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.459914510758179,0,0,0,0.540085489241821,0.459914510758179,0,0,0,0,0.459914510758179,0,0,1,0,0,0,1,0,"1"
0,0,-0.28855953050671,1.20652485784851,-1.28102462701865,-0.293450156468347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.293450156468347,0.706549843531653,0,0,0,0,0,0,1,0,0,0,0.706549843531653,0,0,"1"
6,0,-0.772726980738741,-1.35675667953226,-0.875463250454131,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"0"
6.88629333915864,0,-1.36887873918773,1.58163922917253,-1.24653410872263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.886293339158645,0,0,0,0.886293339158645,0,0,0,0.886293339158645,0.113706660841355,0,0,1,0,"1"
5,0,-1.07244968802524,-1.16919949387026,-0.947164286967106,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
7,0,0.615549075538839,-0.439810438518002,1.01207810584319,-1,0,0,0,0,0,0,0,0,0,0,0,0.632261459834497,0.367738540165503,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.632261459834497,0,0,0,0,0,1,0.367738540165503,0.632261459834497,0,"1"
7,0,-0.566873472987025,-0.293932627447551,0.513943501530626,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
6,1,0.740708008251871,0.873089861116055,0.959021046700055,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"0"
5,1,0.84116452003472,0.16454049305958,-1.23927962090886,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
5,0,-0.566873472987025,-0.293932627447551,0.604233695658076,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"0"
4,0,-0.772726980738741,-1.35675667953226,-0.872807656509206,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"0"
5.22287757004577,0.888561214977115,-1.15479109112593,-1.96110761110984,-0.813733530162836,-1,0,0,0,0,0.111438785022885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.888561214977115,0,0,"1"
4,0,0.615549075538839,-0.439810438518002,1.01202908611713,-1,0,0,0,0,0,0,0,0,0.731836947198511,0,0,0.731836947198511,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.268163052801489,0,0,0,0,1,0,1,0,"1"
7,0,-0.957171723684294,-0.0438563798982064,-0.951413237278986,-0.47306060148324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47306060148324,0,0,0,0,0,0,0,0,0,0,1,0,0.52693939851676,0,"1"
5,1,0.740708008251871,0.873089861116055,0.96167664064498,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
2,0,0.615549075538839,-0.439810438518002,1.01319516317653,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"0"
7,0,0.615549075538839,-0.439810438518002,1.01372628196551,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
7,0,-0.566873472987025,-0.293932627447551,0.584051181676646,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
7,1,1.51636402546034,-0.252253252855993,0.96167664064498,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
7,0,-2.21205470693876,1.91507422590499,-1.1527072583043,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"1"
4,1,1.51636402546034,-0.252253252855993,0.962207759433966,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
2,0,0.3372351330585,1.24820423244007,-1.27964464887172,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"1"
6,0,-1.07244968802524,-1.16919949387026,-0.949288762123046,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
2,0,0.615549075538839,-0.439810438518002,1.01331289307871,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.221663975414379,0,"1"
5,0,-0.566873472987025,-0.293932627447551,0.543155034924801,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
7,0,-0.566873472987025,-0.293932627447551,0.513943501530626,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
5,0,-0.957171723684294,-0.0438563798982064,-0.956724425168836,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"0"
6.98146121020986,1,0.417929708097184,0.039502369284908,1.01645021861904,-1,0,0,0,0,0,0,0,0,0.0185387897901395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0185387897901395,0,0.981461210209861,0,0.0185387897901395,0,0,0,0,0,"1"
4,0,-1.07244968802524,-1.16919949387026,-0.913172684472066,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
6,1,-1.07244968802524,-1.16919949387026,-0.941321980288271,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"0"
7,0,0.615549075538839,-0.439810438518002,1.01372628196551,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"0"
5,1,1.51636402546034,-0.252253252855993,1.01638187591044,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
6.21678462859504,0,-0.772726980738741,-1.35675667953226,-0.873268210066846,-1,0,0,0,0,0,0,0,0,0.78321537140496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21678462859504,0,0,0,0,0.21678462859504,0,1,0,0,0,0.21678462859504,0,"1"
4,1,0.740708008251871,0.873089861116055,0.95848992791107,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
5,0,-0.973627817871256,-1.23103915899186,-0.92223817543749,-1,0.670289011304293,0,0,0,0,0,0.329710988695707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670289011304293,0,0,0,1,0,0,0,0,0.329710988695707,0,0,0,0,0,1,0,0,0,"1"
7,1,1.51636402546034,-0.252253252855993,0.96167664064498,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"0"
4,0,0.615549075538839,-0.439810438518002,1.01107068802059,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"0"
6,0,0.615549075538839,-0.439810438518002,1.01319516317653,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"0"
4,1,0.740708008251871,0.873089861116055,0.957112403381343,-1,1,0,0,0,0,0,0,0,0,0,0,0.593627938412738,0.406372061587262,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.406372061587262,0.593627938412738,0,0,0,1,0,0,0.406372061587262,0,"1"
4,1,1.51636402546034,-0.252253252855993,1.01319516317653,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,"0"
7,1,0.740708008251871,0.873089861116055,0.9574276903331,-1,0,0.571734458189636,0,0,0,0,0,0,0.428265541810364,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.571734458189636,0,0,0,0,0,1,0.428265541810364,0,0,"1"
7,1,0.740708008251871,0.873089861116055,0.96167664064498,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"0"
7,0,-0.165047425855675,0.93560892300339,1.01478851954348,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
4,1,0.740708008251871,0.873089861116055,0.956896571544116,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"1"
3,1,0.740708008251871,0.873089861116055,0.956896571544116,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
6.50755623741348,0,-1.15479109112593,-1.96110761110984,-0.673952513406943,-1,0,0,0,0,0,0,0,0,1,0,0,0.492443762586523,0.507556237413477,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.492443762586523,0,0,0.507556237413477,0,0,0,0.492443762586523,0.507556237413477,0,"1"
6,0,-1.07244968802524,-1.16919949387026,-0.945374485837343,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
6,0,-1.07244968802524,-1.16919949387026,-0.906999724963512,0,0.0805523164465283,0,0,0,0,0.919447683553472,0,0,0,0,0,0.0805523164465283,0.919447683553472,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.919447683553472,0,0,0,0,0,1,0,1,0,"1"
7,1,0.740708008251871,0.873089861116055,0.957958809122086,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,"0"
5.40360199402767,0,-1.07244968802524,-1.16919949387026,-0.959072826360605,-1,0.596398005972334,0,0,0,0,0,0,0,0,0,0,0,0.403601994027666,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1"
2.25738556555849,0,-0.995305389499591,-1.21747400617643,-0.889406684748194,-0.742614434441506,0,0.742614434441506,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.742614434441506,0,0,0,0.742614434441506,0,0,0,0,1,0,0,0,0,0,1,0.742614434441506,0.257385565558494,0,"1"
5,1,0.740708008251871,0.873089861116055,0.957958809122086,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"0"
5,1,0.740708008251871,0.873089861116055,0.957958809122086,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"0"
6,1,0.740708008251871,0.873089861116055,0.956896571544116,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"0"
5.23092877749195,0,-2.21205470693876,1.91507422590499,-1.16659517629992,0,0,0,0,0,0,0,0,0.23092877749195,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.76907122250805,0,0,0,0.76907122250805,0,0,0.76907122250805,0.23092877749195,0,0,0,1,0,"1"
5.50076731484374,0,0.0248179828103752,1.22739652634709,-1.27884837822357,-0.500767314843741,0,0,0,0,0.499232685156259,0,0,0,0.500767314843741,0,0,1,0,0,0,0,0,0,0,0,0.499232685156259,0,0,0,0,0.500767314843741,0,0,0,0,0,0,0.499232685156259,0,0,0,1,0.500767314843741,0.499232685156259,0,"1"
4,0,-1.07244968802524,-1.16919949387026,-0.913172684472066,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"0"
7,1,0.740708008251871,0.873089861116055,0.957958809122086,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"0"
6.16526369805793,0,-1.07244968802524,-1.16919949387026,-0.94769093489816,-1,0,0,0,0,0,0,0,0,0.834736301942065,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.165263698057935,0,0,1,0,0,0.834736301942065,0,0,"1"
5,1,-0.566873472987025,-0.293932627447551,0.513943501530626,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"0"
7,0,-0.772726980738741,-1.35675667953226,-0.883228636783392,-1,0,0,0,0,0,0,0,0,0,0,0,0.0600299601178225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.939970039882178,0.0600299601178225,0,0,0,"1"
7,0.534039913928207,0.795053334298326,0.47713580249626,-1.14155376373562,0,0,0,0,0,0,0,0,0,0,0.465960086071793,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.465960086071793,0,0.534039913928207,0.534039913928207,0.465960086071793,0,"1"
7,0,-0.165047425855675,0.93560892300339,1.01585075712145,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"0"
2,0,-0.165047425855675,0.93560892300339,1.01478851954348,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"0"
